EmployeeNumber,Age,Openness,Conscieniousness,Extroversion,Agreeableness,Emotional Balance,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_Yes
1693,26,16,20,7,19,-32,786,7,3,1,4,76,3,1,4,2570,11925,1,20,4,3,80,0,7,5,3,7,7,5,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1694,55,12,14,0,16,-18,1441,22,3,1,1,94,2,1,2,3537,23737,5,12,3,4,80,1,8,1,3,4,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1696,34,29,26,-14,6,-27,1157,5,2,1,2,57,2,2,4,3986,11912,1,14,3,3,80,1,15,3,4,15,10,4,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1697,60,12,14,1,13,-26,370,1,4,1,3,92,1,3,4,10883,20467,3,20,4,3,80,1,19,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1698,33,20,8,-2,16,-28,267,21,3,1,2,79,4,1,2,2028,13637,1,18,3,4,80,3,14,6,3,14,11,2,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1700,37,18,10,-1,12,-8,1278,1,4,1,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,2,6,3,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1701,34,30,10,-13,-12,0,678,19,3,1,2,35,2,1,4,2929,20338,1,12,3,2,80,0,10,3,3,10,9,8,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1702,23,17,7,10,19,-11,427,7,3,1,3,99,3,1,4,2275,25103,1,21,4,2,80,1,3,2,3,3,2,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1703,44,10,-8,-20,-1,-34,921,2,3,1,3,96,4,3,4,7879,14810,1,19,3,2,80,1,9,2,3,8,7,6,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1704,35,20,-4,-6,3,-7,146,2,4,1,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,2,4,5,4,1,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1706,43,26,9,-9,8,-23,1179,2,3,1,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,3,10,9,8,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1707,24,27,17,-2,20,-30,581,9,3,1,3,62,4,1,3,4401,17616,1,16,3,4,80,1,5,1,3,5,3,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1708,41,14,11,-1,9,-21,918,6,3,1,4,35,3,3,3,9241,15869,1,12,3,2,80,0,10,3,3,10,8,8,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1709,29,19,7,-12,11,-29,1082,9,4,1,4,43,3,1,3,2974,25412,9,17,3,3,80,1,9,2,3,5,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1710,36,14,2,13,20,-19,530,2,4,1,3,51,3,2,4,4502,7439,3,15,3,3,80,0,17,2,2,13,7,6,7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1712,45,30,4,-5,15,-22,1238,1,1,1,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,3,2,23,15,14,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1714,24,20,7,3,13,-25,240,22,1,1,4,58,1,1,3,1555,11585,1,11,3,3,80,1,1,2,3,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1716,47,7,11,-5,11,-10,1093,9,3,1,3,82,1,4,3,12936,24164,7,11,3,3,80,0,25,3,1,23,5,14,10,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1718,26,18,10,15,22,-23,390,17,4,1,4,62,1,1,3,2305,6217,1,15,3,3,80,3,3,3,4,3,2,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1719,45,23,3,-4,9,-27,1005,28,2,1,4,48,2,4,2,16704,17119,1,11,3,3,80,0,21,2,3,21,6,8,6,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1720,32,16,9,-2,19,-19,585,10,3,1,1,56,3,1,3,3433,17360,6,13,3,1,80,1,10,3,2,5,2,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1721,31,16,7,3,9,-24,741,2,4,1,2,69,3,1,3,3477,18103,1,14,3,4,80,1,6,2,4,5,2,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1722,41,24,10,0,21,-13,552,4,3,1,3,60,1,2,2,6430,20794,6,19,3,2,80,1,10,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1724,40,25,8,4,12,-18,369,8,2,1,2,92,3,2,1,6516,5041,2,16,3,2,80,1,18,3,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1725,24,26,4,16,16,-31,506,29,1,1,2,91,3,1,1,3907,3622,1,13,3,2,80,3,6,2,4,6,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1727,46,12,18,-6,14,-9,717,13,4,1,3,34,3,2,2,5562,9697,6,14,3,4,80,0,19,3,3,10,7,0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1728,35,24,3,-1,8,-21,1370,27,4,1,4,49,3,2,3,6883,5151,2,16,3,2,80,1,17,3,3,7,7,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1729,30,17,9,8,20,-31,793,16,1,1,2,33,3,1,4,2862,3811,1,12,3,2,80,1,10,2,2,10,0,0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1731,47,15,10,7,8,-17,543,2,4,1,3,87,3,2,2,4978,3536,7,11,3,4,80,1,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1732,46,24,20,3,14,-15,1277,2,3,1,3,74,3,3,4,10368,5596,4,12,3,2,80,1,13,5,2,10,6,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1733,36,15,15,-8,13,-28,1456,13,5,1,2,96,2,2,1,6134,8658,5,13,3,2,80,3,16,3,3,2,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1734,32,18,19,5,16,-15,964,1,2,1,1,34,1,2,2,6735,12147,6,15,3,2,80,0,10,2,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1735,23,20,9,-15,14,-16,160,4,1,1,3,51,3,1,2,3295,12862,1,13,3,3,80,0,3,3,1,3,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1736,31,29,21,-11,6,-23,163,24,1,1,4,30,3,2,4,5238,6670,2,20,4,4,80,0,9,3,2,5,4,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1737,39,22,10,6,20,-21,792,1,3,1,4,77,3,2,4,6472,8989,1,15,3,4,80,1,9,2,3,9,8,5,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1739,32,28,2,9,5,-18,371,19,3,1,4,80,1,3,3,9610,3840,3,13,3,3,80,1,10,2,1,4,3,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1740,40,13,11,1,11,-21,611,7,4,1,2,88,3,5,2,19833,4349,1,14,3,2,80,0,21,3,2,21,8,12,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1744,45,15,3,0,12,-31,176,4,3,1,3,56,1,3,3,9756,6595,4,21,4,3,80,2,9,2,4,5,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1745,30,12,2,5,10,-19,1312,2,4,1,4,78,2,1,1,4968,26427,0,16,3,4,80,0,10,2,3,9,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1746,24,17,9,-1,16,-32,897,10,3,1,1,59,3,1,4,2145,2097,0,14,3,4,80,1,3,2,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1747,30,14,10,-1,8,-21,600,8,3,1,3,66,2,1,4,2180,9732,6,11,3,3,80,1,6,0,2,4,2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1749,31,16,8,-3,12,-30,1003,5,3,1,1,51,3,2,3,8346,20943,1,19,3,3,80,1,6,3,3,5,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1751,27,20,19,5,13,-18,1054,8,3,1,3,67,3,1,4,3445,6152,1,11,3,3,80,0,6,5,2,6,2,1,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1752,29,20,7,4,17,-25,428,9,3,1,2,52,1,1,2,2760,14630,1,13,3,3,80,0,2,3,3,2,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1753,29,18,14,12,21,-24,461,1,3,1,4,70,4,2,3,6294,23060,8,12,3,4,80,0,10,5,4,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1754,30,11,14,6,19,-17,979,15,2,1,3,94,2,3,1,7140,3088,2,11,3,1,80,1,12,2,3,7,7,1,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1755,34,21,6,-4,10,-22,181,2,4,1,4,97,4,1,4,2932,5586,0,14,3,1,80,3,6,3,3,5,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1756,33,11,3,5,5,-21,1283,2,3,1,4,62,3,2,2,5147,10697,8,15,3,4,80,0,13,2,2,11,7,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1757,49,25,19,9,17,-21,1313,11,4,1,4,80,3,2,4,4507,8191,3,12,3,3,80,0,8,1,4,5,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1758,33,19,4,-9,13,-12,211,16,3,1,1,74,3,3,1,8564,10092,2,20,4,3,80,0,11,2,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1760,38,18,14,12,17,-14,594,2,2,1,3,75,2,1,2,2468,15963,4,14,3,2,80,1,9,4,2,6,1,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1761,31,27,1,4,-4,-17,1079,16,4,1,1,70,3,3,3,8161,19002,2,13,3,1,80,3,10,2,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1762,29,19,16,7,15,-6,590,4,3,1,4,91,2,1,1,2109,10007,1,13,3,3,80,1,1,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1763,30,25,12,15,24,-21,305,16,3,1,3,58,4,2,3,5294,9128,3,16,3,3,80,1,10,3,3,7,0,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1764,32,17,1,7,9,-30,953,5,4,1,2,65,3,1,2,2718,17674,2,14,3,2,80,0,12,3,3,7,7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1766,38,29,25,10,22,-3,833,18,3,1,2,60,1,2,4,5811,24539,3,16,3,3,80,1,15,2,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1767,43,20,19,-14,17,-2,807,17,3,1,3,38,2,1,3,2437,15587,9,16,3,4,80,1,6,4,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1768,42,22,10,3,12,-20,855,12,3,1,2,57,3,1,2,2766,8952,8,22,4,2,80,3,7,6,2,5,3,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1770,55,17,13,-11,21,-30,478,2,3,1,3,60,2,5,1,19038,19805,8,12,3,2,80,3,34,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1771,33,8,24,-1,10,-19,775,4,3,1,4,90,3,2,2,3055,6194,5,15,3,4,80,2,11,2,2,9,8,1,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1772,41,16,2,-4,10,-5,548,9,4,1,3,94,3,1,1,2289,20520,1,20,4,2,80,2,5,2,3,5,3,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1774,34,20,20,3,18,-12,1375,10,3,1,4,87,3,2,3,4001,12313,1,14,3,3,80,1,15,3,3,15,14,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1775,53,7,12,-10,13,-14,661,1,4,1,1,60,2,4,3,12965,22308,4,20,4,4,80,3,27,2,2,3,2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1778,43,22,11,-1,15,-17,244,2,3,1,2,97,3,1,4,3539,5033,0,13,3,2,80,0,10,5,3,9,7,1,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1779,34,29,17,8,26,2,511,3,2,1,4,32,1,2,4,6029,25353,5,12,3,1,80,0,6,3,3,2,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1780,21,21,17,-2,0,-11,337,7,1,1,2,31,3,1,2,2679,4567,1,13,3,2,80,0,1,3,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1782,38,14,2,-4,15,-12,1153,6,2,1,4,40,2,1,3,3702,16376,1,11,3,2,80,1,5,3,3,5,4,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1783,22,22,14,1,9,-24,1294,8,1,1,3,79,3,1,1,2398,15999,1,17,3,3,80,0,1,6,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1784,31,27,1,5,13,-23,196,29,4,1,1,91,2,2,4,5468,13402,1,14,3,1,80,2,13,3,3,12,7,5,7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1786,51,29,23,1,25,-18,942,3,3,1,1,53,3,3,3,13116,22984,2,11,3,4,80,0,15,2,3,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1787,37,32,11,-1,5,-25,589,9,2,1,2,46,2,2,2,4189,8800,1,14,3,1,80,2,5,2,3,5,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1789,46,16,9,-5,18,-23,734,2,4,1,3,46,3,5,4,19328,14218,7,17,3,3,80,1,24,3,3,2,1,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1790,36,28,11,11,25,-7,1383,10,3,1,4,90,3,3,1,8321,25949,7,13,3,4,80,1,15,1,3,12,8,5,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1792,44,15,4,14,11,-14,429,1,2,1,3,99,3,1,2,2342,11092,1,12,3,3,80,3,6,2,2,5,3,2,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1794,37,19,10,20,25,-8,1239,8,2,1,3,89,3,2,2,4071,12832,2,13,3,3,80,0,19,4,2,10,0,4,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1797,35,28,5,-15,0,-13,303,27,3,1,3,84,3,2,4,5813,13492,1,18,3,4,80,0,10,2,3,10,7,7,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1798,33,28,9,4,19,-9,867,8,4,1,4,90,4,1,1,3143,6076,6,19,3,2,80,1,14,1,3,10,8,7,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1799,28,29,-3,7,5,-20,1181,1,3,1,3,82,3,1,4,2044,5531,1,11,3,3,80,1,5,6,4,5,3,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1800,39,24,5,4,19,-18,1253,10,1,1,3,65,3,3,3,13464,7914,7,21,4,3,80,0,9,3,3,4,3,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1801,46,28,23,2,16,-3,849,26,2,1,2,98,2,2,2,7991,25166,8,15,3,3,80,0,6,3,3,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1802,40,22,5,-6,6,-20,616,2,2,1,3,99,3,1,1,3377,25605,4,17,3,4,80,1,7,5,2,4,3,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1803,42,20,8,-9,11,-36,1128,13,3,1,2,95,4,2,1,5538,5696,5,18,3,3,80,2,10,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1804,35,19,-1,-8,9,-18,1180,2,2,1,2,90,3,2,4,5762,24442,2,14,3,3,80,1,15,6,3,7,7,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1805,38,28,9,1,23,-28,1336,2,3,1,1,100,3,1,2,2592,7129,5,13,3,4,80,3,13,3,3,11,10,3,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1807,34,23,4,9,20,-25,234,9,4,1,4,93,3,2,1,5346,6208,4,17,3,3,80,1,11,3,2,7,1,0,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1809,37,26,14,1,19,-9,370,10,4,1,4,58,3,2,1,4213,4992,1,15,3,2,80,0,10,4,1,10,3,0,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1812,39,32,14,14,21,-12,766,20,3,1,3,83,3,2,4,4127,19188,2,18,3,4,80,1,7,6,3,2,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1813,43,22,6,-5,1,-26,343,9,3,1,1,52,3,1,3,2438,24978,4,13,3,3,80,0,7,2,2,3,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1814,41,20,8,19,25,-8,447,5,3,1,2,85,4,2,2,6870,15530,3,12,3,1,80,0,11,3,1,3,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1815,41,-2,6,1,21,-30,796,4,1,1,3,81,3,3,3,10447,26458,0,13,3,4,80,1,23,3,4,22,14,13,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1816,30,14,2,9,10,-8,1092,10,3,1,1,64,3,3,3,9667,2739,9,14,3,2,80,0,9,3,3,7,7,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1818,26,8,13,-6,10,-24,920,20,2,1,4,69,3,1,2,2148,6889,0,11,3,3,80,0,6,3,3,5,1,1,4,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1821,46,25,16,8,12,-4,261,21,2,1,4,66,3,2,2,8926,10842,4,22,4,4,80,1,13,2,4,9,7,3,7,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1822,40,9,0,-6,13,-20,1194,1,3,1,3,52,3,2,4,6513,9060,4,17,3,4,80,1,12,3,3,5,3,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1823,34,16,17,0,25,-5,810,8,2,1,2,92,4,2,3,6799,22128,1,21,4,3,80,2,10,5,3,10,8,4,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1824,58,23,9,-18,-2,-33,350,2,3,1,2,52,3,4,2,16291,22577,4,22,4,4,80,1,37,0,2,16,9,14,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1826,35,20,2,-16,10,-31,185,23,4,1,2,91,1,1,3,2705,9696,0,16,3,2,80,1,6,2,4,5,4,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1827,47,26,18,-1,22,-8,1001,4,3,1,3,92,2,3,2,10333,19271,8,12,3,3,80,1,28,4,3,22,11,14,10,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1829,40,26,17,4,15,-14,750,12,3,1,2,47,3,2,1,4448,10748,2,12,3,2,80,1,15,3,3,7,4,7,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1830,54,28,18,2,11,-24,431,7,4,1,4,68,3,2,4,6854,15696,4,15,3,2,80,1,14,2,2,7,1,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1833,31,24,18,-9,18,-16,1125,7,4,1,1,68,3,3,1,9637,8277,2,14,3,4,80,2,9,3,3,3,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1834,28,18,19,4,18,-5,1217,1,3,1,3,67,3,1,1,3591,12719,1,25,4,3,80,1,3,3,3,3,2,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1835,38,11,2,1,15,-17,723,2,4,1,2,77,1,2,4,5405,4244,2,20,4,1,80,2,20,4,2,4,2,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1836,26,2,0,9,8,-19,572,10,3,1,3,46,3,2,4,4684,9125,1,13,3,1,80,0,5,4,3,5,3,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1837,58,22,7,13,12,-30,1216,15,4,1,1,87,3,4,3,15787,21624,2,14,3,2,80,0,23,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1839,18,26,12,0,10,-19,1431,14,3,1,2,33,3,1,3,1514,8018,1,16,3,3,80,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1842,31,17,26,11,21,-22,359,18,5,1,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,4,3,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1844,29,13,2,2,11,-18,350,13,3,1,1,56,2,1,1,2335,3157,4,15,3,4,80,3,4,3,3,2,2,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1845,45,20,7,6,14,-22,589,2,4,1,3,67,3,2,3,5154,19665,4,22,4,2,80,2,10,3,4,8,7,5,7,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
