,EmployeeNumber,race,age,English,gender,hand,source,country,Openness,Conscieniousness,Extroversion,Agreeableness,Emotional Balance,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
15200,,Caucasian (European),42,0,1,1,1,CH,,,,,,2.0,3,5.0,3,5.0,3,1.0,5,3.0,1.0,1,1.0,5,1.0,1.0,5.0,5.0,1.0,2.0,2.0,4,5.0,5,5.0,1,4.0,3,1,5,5,3.0,5,1.0,3,3.0,5,3.0,5,5,4,5.0,5,1.0,5,5.0,5,4,5,5
15201,,Native American,33,0,0,1,3,US,,,,,,3.0,4,3.0,3,3.0,2,2.0,2,3.0,1.0,2,1.0,2,3.0,4.0,2.0,4.0,1.0,4.0,5.0,3,4.0,4,4.0,5,4.0,4,3,4,4,4.0,5,4.0,4,4.0,5,5.0,5,5,5,4.0,5,4.0,5,5.0,3,4,5,5
15202,,Caucasian (European),25,0,0,1,1,NO,,,,,,3.0,3,3.0,3,4.0,2,4.0,1,3.0,3.0,3,3.0,2,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5,4.0,5,5.0,4,5.0,3,5,4,2,2.0,4,3.0,2,2.0,4,3.0,2,3,5,5.0,4,5.0,3,5.0,3,3,5,3
15203,,Caucasian (European),22,1,1,1,1,NZ,,,,,,5.0,5,5.0,5,5.0,5,5.0,5,5.0,4.0,4,4.0,3,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5,5.0,4,5.0,2,5.0,4,4,4,3,3.0,3,3.0,3,4.0,4,5.0,1,4,2,4.0,3,4.0,4,3.0,4,3,2,4
15204,,Caucasian (European),20,0,0,0,1,IT,,,,,,4.0,5,5.0,5,4.0,4,5.0,5,3.0,5.0,4,1.0,4,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5,5.0,5,5.0,4,5.0,4,4,3,4,4.0,5,5.0,4,5.0,5,5.0,1,4,4,5.0,3,5.0,4,4.0,4,2,5,4
15205,,Caucasian (European),24,0,0,1,1,RO,,,,,,4.0,3,3.0,5,4.0,3,4.0,4,4.0,2.0,2,1.0,2,3.0,2.0,4.0,4.0,2.0,4.0,5.0,3,3.0,5,4.0,3,4.0,3,4,4,4,2.0,5,4.0,2,2.0,4,5.0,4,5,5,4.0,3,5.0,4,3.0,5,5,4,5
15206,,Caucasian (European),58,1,1,0,1,US,,,,,,4.0,3,3.0,4,4.0,4,3.0,3,3.0,3.0,3,2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4,5.0,4,4.0,4,4.0,4,4,3,3,4.0,4,3.0,2,2.0,3,3.0,3,4,4,3.0,5,4.0,3,5.0,4,4,4,3
15207,,Caucasian (European),35,1,1,1,1,AU,,,,,,2.0,2,2.0,2,3.0,3,1.0,2,1.0,4.0,4,2.0,4,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5,4.0,5,5.0,4,5.0,4,4,3,2,2.0,4,3.0,2,4.0,4,4.0,2,3,4,5.0,4,5.0,4,4.0,4,2,4,3
15208,,No Response,13,1,1,0,2,IN,,,,,,2.0,2,1.0,4,4.0,4,1.0,3,4.0,4.0,2,3.0,3,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2,2.0,1,1.0,1,1.0,2,2,4,4,4.0,5,2.0,3,5.0,4,3.0,4,4,3,5.0,5,5.0,5,5.0,4,4,4,5
15209,,Mixed Race,23,0,1,1,1,IN,,,,,,4.0,5,1.0,5,4.0,4,5.0,5,2.0,2.0,2,2.0,4,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4,3.0,5,4.0,5,4.0,4,5,4,2,1.0,2,2.0,3,1.0,5,2.0,3,3,2,4.0,5,3.0,5,5.0,5,3,4,5
15210,,Caucasian (European),46,1,0,1,1,GB,,,,,,2.0,1,1.0,4,3.0,3,1.0,1,1.0,1.0,1,1.0,1,5.0,1.0,3.0,2.0,5.0,1.0,5.0,3,5.0,5,3.0,5,3.0,5,5,5,3,1.0,5,4.0,1,1.0,4,5.0,1,5,5,4.0,5,3.0,5,5.0,4,5,5,5
15211,,Caucasian (European),39,1,0,0,1,US,,,,,,2.0,4,1.0,4,3.0,1,2.0,2,1.0,2.0,5,1.0,1,3.0,2.0,2.0,2.0,3.0,1.0,5.0,5,5.0,5,5.0,5,5.0,3,5,3,4,2.0,4,2.0,3,2.0,5,5.0,4,3,3,4.0,5,5.0,3,5.0,3,2,5,4
15212,,Caucasian (European),43,1,0,1,1,NZ,,,,,,3.0,3,2.0,3,3.0,2,2.0,1,2.0,3.0,4,2.0,2,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4,4.0,3,4.0,3,3.0,4,3,3,3,4.0,4,4.0,3,4.0,4,4.0,3,4,4,4.0,4,3.0,2,4.0,4,2,4,4
15213,,Caucasian (European),22,0,0,1,1,IT,,,,,,4.0,4,3.0,4,3.0,5,2.0,3,4.0,2.0,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,4.0,5,5.0,4,5.0,4,4,4,2,1.0,4,1.0,2,1.0,4,3.0,4,4,3,4.0,5,4.0,3,5.0,3,2,5,4
15214,,Caucasian (Middle East),35,0,1,1,5,AZ,,,,,,3.0,1,2.0,2,2.0,2,3.0,3,2.0,4.0,1,1.0,1,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3,3.0,5,3.0,4,3.0,5,5,4,1,1.0,3,3.0,1,2.0,4,4.0,2,3,4,3.0,4,2.0,4,4.0,2,5,5,4
15215,,Caucasian (European),31,0,0,1,1,IT,,,,,,4.0,4,1.0,5,5.0,5,4.0,2,1.0,2.0,3,2.0,3,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2,5.0,5,5.0,5,4.0,4,5,5,3,1.0,5,2.0,4,4.0,2,3.0,3,2,5,5.0,5,5.0,5,5.0,5,5,5,5
15216,,Caucasian (European),28,0,0,2,1,GE,,,,,,2.0,5,3.0,4,5.0,4,5.0,5,5.0,5.0,1,3.0,4,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5,5.0,4,5.0,1,5.0,4,5,5,4,5.0,5,5.0,5,5.0,5,5.0,5,5,4,5.0,5,5.0,4,5.0,5,3,1,1
15217,,Mixed Race,25,0,1,0,1,PH,,,,,,3.0,3,1.0,2,3.0,1,2.0,1,1.0,2.0,3,2.0,2,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4,2.0,4,4.0,5,3.0,3,5,3,4,3.0,5,3.0,4,3.0,5,5.0,5,4,4,4.0,5,1.0,4,5.0,4,3,5,5
15218,,Caucasian (European),31,0,1,0,1,AR,,,,,,3.0,4,2.0,1,4.0,1,2.0,1,1.0,2.0,2,1.0,1,2.0,1.0,4.0,4.0,1.0,1.0,5.0,5,4.0,5,5.0,5,5.0,5,5,4,5,2.0,5,5.0,1,1.0,2,3.0,1,5,5,5.0,5,5.0,5,5.0,5,5,5,5
15219,,Mixed Race,32,0,0,1,1,IN,,,,,,5.0,4,4.0,4,4.0,4,4.0,4,4.0,2.0,3,2.0,2,2.0,4.0,3.0,2.0,2.0,3.0,3.0,5,3.0,3,4.0,3,2.0,3,4,4,2,4.0,3,3.0,2,3.0,3,4.0,3,2,5,5.0,5,4.0,4,5.0,4,4,4,5
15220,,Caucasian (Indian),23,0,1,1,1,IN,,,,,,2.0,3,2.0,3,3.0,3,4.0,4,3.0,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3.0,3,4.0,2,4.0,3,3,4,4,4.0,5,4.0,4,5.0,4,4.0,3,4,3,4.0,4,4.0,3,4.0,4,3,4,3
15221,,Caucasian (Indian),18,1,0,0,1,TT,,,,,,5.0,5,4.0,5,4.0,5,4.0,5,3.0,2.0,4,1.0,3,4.0,4.0,1.0,1.0,2.0,3.0,4.0,4,1.0,3,5.0,4,5.0,4,5,3,4,3.0,5,3.0,3,3.0,3,3.0,5,3,5,4.0,5,4.0,4,5.0,4,5,5,4
15222,,Caucasian (European),27,1,0,1,1,RU,,,,,,4.0,4,3.0,4,3.0,3,3.0,2,3.0,2.0,2,2.0,2,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4,4.0,4,5.0,4,5.0,3,4,3,1,2.0,3,2.0,5,1.0,4,1.0,3,2,3,4.0,4,5.0,2,4.0,3,2,4,2
15223,,Caucasian (European),35,0,0,1,1,IT,,,,,,3.0,4,2.0,4,5.0,1,2.0,2,1.0,2.0,2,1.0,2,3.0,5.0,5.0,4.0,4.0,4.0,4.0,2,5.0,4,3.0,2,5.0,4,5,5,3,3.0,5,3.0,3,5.0,3,3.0,1,5,5,3.0,3,3.0,4,5.0,5,4,5,5
15224,,Caucasian (European),24,0,0,1,5,SG,,,,,,4.0,5,4.0,2,5.0,5,2.0,4,2.0,3.0,4,4.0,3,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5,5.0,5,5.0,4,1.0,4,4,4,4,4.0,4,4.0,3,3.0,4,4.0,4,4,4,5.0,4,5.0,4,4.0,5,3,5,4
15225,,Caucasian (European),18,1,1,0,1,US,,,,,,2.0,4,2.0,2,2.0,1,2.0,3,3.0,5.0,3,4.0,3,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3,2.0,4,2.0,2,2.0,3,3,4,4,2.0,4,3.0,2,3.0,4,3.0,2,4,5,4.0,2,4.0,3,2.0,4,4,3,3
15226,,Caucasian (European),20,1,1,1,1,GB,,,,,,3.0,5,4.0,4,4.0,3,2.0,3,3.0,2.0,4,2.0,2,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4,4.0,4,4.0,5,4.0,3,4,4,2,2.0,2,2.0,1,2.0,4,2.0,3,2,4,4.0,4,5.0,3,5.0,4,4,4,4
15227,,Caucasian (European),17,0,0,1,1,RO,,,,,,5.0,4,3.0,3,5.0,2,4.0,4,3.0,4.0,4,2.0,1,2.0,3.0,1.0,1.0,2.0,1.0,4.0,5,3.0,2,2.0,3,3.0,1,4,5,3,5.0,5,4.0,2,5.0,1,5.0,4,4,4,4.0,5,2.0,5,5.0,5,4,5,5
15228,,Caucasian (Middle East),13,1,0,1,1,AE,,,,,,4.0,3,3.0,4,4.0,2,2.0,2,4.0,3.0,5,4.0,3,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3,4.0,4,4.0,4,4.0,4,4,4,2,2.0,3,3.0,2,1.0,3,4.0,3,3,3,4.0,4,4.0,4,4.0,2,3,4,5
15229,,Caucasian (European),23,0,1,1,1,IT,,,,,,1.0,3,2.0,1,3.0,2,5.0,5,1.0,5.0,5,3.0,2,5.0,5.0,4.0,5.0,5.0,2.0,2.0,4,5.0,5,4.0,4,4.0,4,5,5,4,3.0,2,3.0,5,1.0,4,5.0,4,3,3,2.0,5,4.0,4,5.0,5,2,5,4
15230,,Mixed Race,19,0,1,1,1,IN,,,,,,2.0,4,2.0,2,2.0,2,2.0,4,2.0,1.0,3,1.0,4,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5,4.0,5,3.0,3,2.0,3,4,3,4,3.0,4,2.0,3,2.0,1,2.0,2,4,4,3.0,5,4.0,2,4.0,3,1,3,2
15231,,Caucasian (European),17,0,1,1,1,FI,,,,,,5.0,5,5.0,5,5.0,3,4.0,4,4.0,2.0,2,1.0,3,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5,5.0,5,5.0,5,5.0,4,5,4,4,4.0,5,4.0,3,4.0,3,5.0,5,4,5,5.0,4,5.0,5,4.0,5,5,5,4
15232,,Caucasian (European),23,0,1,1,2,LV,,,,,,5.0,5,5.0,5,5.0,5,5.0,5,5.0,3.0,3,2.0,4,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5,4.0,5,5.0,3,5.0,5,5,5,1,3.0,1,2.0,1,2.0,5,2.0,2,3,4,5.0,2,5.0,2,2.0,3,4,4,2
15233,,Caucasian (European),20,1,0,1,1,AU,,,,,,4.0,1,3.0,3,5.0,3,3.0,3,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4,1.0,4,5.0,4,5.0,5,4,1,1,2.0,1,1.0,1,1.0,3,3.0,4,1,4,2.0,4,5.0,2,5.0,3,3,5,4
15234,,Caucasian (European),44,0,0,1,1,IT,,,,,,4.0,4,3.0,5,4.0,5,2.0,5,1.0,5.0,3,3.0,4,4.0,2.0,4.0,4.0,3.0,4.0,5.0,5,5.0,5,5.0,3,5.0,4,5,3,3,3.0,4,1.0,4,4.0,4,5.0,3,5,5,5.0,5,5.0,5,5.0,4,4,5,5
15235,,Mixed Race,20,0,1,1,1,MX,,,,,,3.0,3,3.0,3,4.0,1,4.0,4,1.0,1.0,3,1.0,5,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4,2.0,4,4.0,5,4.0,4,4,4,2,1.0,4,1.0,1,1.0,4,3.0,3,5,4,2.0,5,5.0,4,5.0,3,4,5,5
15236,,Caucasian (European),22,1,1,1,1,AU,,,,,,4.0,5,5.0,4,5.0,5,5.0,4,4.0,5.0,5,5.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5,5.0,5,5.0,5,5.0,5,4,3,1,1.0,1,2.0,1,1.0,2,3.0,1,1,5,5.0,5,5.0,2,5.0,1,4,5,4
15237,,Mixed Race,22,0,0,1,1,IN,,,,,,1.0,4,5.0,3,1.0,3,2.0,1,3.0,2.0,3,1.0,3,1.0,2.0,3.0,3.0,3.0,3.0,1.0,4,5.0,5,5.0,5,4.0,5,5,4,5,5.0,5,1.0,5,2.0,1,2.0,5,5,2,1.0,5,1.0,5,5.0,5,2,3,5
15238,,Caucasian (European),25,0,0,1,1,RO,,,,,,1.0,3,1.0,2,3.0,5,1.0,2,1.0,1.0,1,1.0,5,2.0,3.0,3.0,3.0,1.0,1.0,1.0,4,5.0,5,3.0,5,4.0,2,3,3,5,1.0,5,3.0,2,4.0,4,5.0,4,5,5,2.0,3,5.0,3,3.0,4,3,5,4
15239,,Caucasian (Middle East),20,0,0,1,1,AE,,,,,,2.0,3,2.0,2,2.0,3,2.0,3,2.0,1.0,3,1.0,4,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3,3.0,3,4.0,4,2.0,3,4,3,4,3.0,4,4.0,5,3.0,5,4.0,5,5,4,4.0,5,4.0,4,5.0,4,3,4,3
15240,,Caucasian (European),14,0,1,1,1,IT,,,,,,5.0,4,5.0,5,5.0,3,3.0,3,3.0,1.0,1,2.0,2,1.0,1.0,2.0,2.0,1.0,5.0,4.0,4,1.0,3,4.0,3,3.0,3,4,3,5,2.0,4,2.0,3,3.0,3,3.0,5,5,4,3.0,3,1.0,4,3.0,5,4,5,4
15241,,Caucasian (European),17,0,0,1,1,IT,,,,,,2.0,3,4.0,1,2.0,1,2.0,5,1.0,4.0,2,4.0,2,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1,3.0,1,4.0,2,1.0,2,3,2,1,2.0,2,3.0,2,2.0,3,5.0,3,5,2,5.0,3,5.0,4,4.0,3,1,4,4
15242,,Mixed Race,14,1,0,1,1,AU,,,,,,5.0,1,3.0,2,4.0,1,1.0,1,1.0,1.0,3,1.0,1,1.0,2.0,2.0,2.0,3.0,1.0,5.0,5,5.0,5,5.0,5,5.0,5,5,2,1,1.0,5,1.0,1,2.0,3,4.0,1,3,5,5.0,5,5.0,4,5.0,3,4,5,5
15243,,Caucasian (European),21,0,1,1,1,IT,,,,,,4.0,3,3.0,3,4.0,2,4.0,4,2.0,3.0,2,2.0,2,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3,2.0,3,3.0,2,3.0,3,4,2,4,3.0,3,4.0,5,3.0,2,5.0,3,5,4,5.0,4,5.0,4,5.0,4,3,4,4
15244,,Caucasian (Middle East),20,0,0,1,4,SA,,,,,,2.0,4,4.0,4,4.0,4,4.0,4,3.0,2.0,3,2.0,3,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4,5.0,5,3.0,5,4.0,3,4,5,3,3.0,4,2.0,3,2.0,4,3.0,2,5,2,3.0,5,3.0,4,4.0,3,2,5,4
15245,,Caucasian (European),17,0,1,1,1,IT,,,,,,1.0,2,2.0,2,4.0,1,1.0,5,1.0,2.0,3,1.0,2,1.0,3.0,2.0,3.0,2.0,2.0,5.0,4,5.0,4,5.0,4,5.0,3,4,4,4,3.0,4,3.0,3,2.0,4,4.0,2,4,4,4.0,5,4.0,4,5.0,4,4,5,3
15246,,Caucasian (European),47,1,1,1,1,US,,,,,,2.0,3,2.0,2,3.0,1,3.0,4,1.0,2.0,3,2.0,3,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4,2.0,4,4.0,3,3.0,4,4,5,5,4.0,4,4.0,5,4.0,4,5.0,3,4,4,2.0,4,2.0,5,4.0,4,4,4,4
15247,,Mixed Race,14,1,0,1,1,AU,,,,,,3.0,2,2.0,2,2.0,1,5.0,5,1.0,1.0,2,1.0,2,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,1.0,4,4.0,2,3.0,3,4,3,4,1.0,3,2.0,2,1.0,4,4.0,3,5,3,1.0,1,1.0,3,1.0,3,3,1,1
15248,,Caucasian (European),38,1,0,1,2,US,,,,,,2.0,2,4.0,4,4.0,2,4.0,3,2.0,2.0,2,1.0,1,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5,3.0,5,5.0,5,5.0,4,5,5,4,3.0,3,2.0,3,3.0,3,4.0,3,3,5,5.0,5,5.0,5,5.0,3,5,5,5
15249,,Mixed Race,18,0,0,0,1,BO,,,,,,5.0,5,4.0,4,4.0,4,3.0,3,4.0,3.0,2,2.0,2,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,5.0,4,5.0,5,5.0,4,5,3,3,3.0,3,3.0,5,2.0,3,3.0,3,4,5,4.0,5,5.0,5,5.0,4,4,4,5
15250,,Caucasian (Indian),19,1,1,1,1,IN,,,,,,1.0,5,1.0,5,1.0,5,1.0,5,1.0,5.0,5,5.0,5,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5,5.0,5,5.0,1,5.0,5,5,5,5,5.0,5,1.0,5,5.0,3,3.0,5,5,5,5.0,5,5.0,5,1.0,5,5,5,5
15251,,Caucasian (Middle East),13,0,1,1,5,KW,,,,,,5.0,3,2.0,5,5.0,1,3.0,2,1.0,3.0,5,2.0,1,1.0,1.0,4.0,4.0,5.0,3.0,5.0,5,4.0,4,5.0,5,5.0,2,4,4,4,1.0,4,5.0,2,1.0,5,3.0,2,3,3,2.0,5,1.0,5,5.0,3,2,3,5
15252,,Caucasian (European),14,1,0,1,1,PR,,,,,,1.0,1,1.0,1,5.0,1,1.0,1,1.0,1.0,3,1.0,3,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1,1.0,1,1.0,3,1.0,1,1,5,3,1.0,5,3.0,3,3.0,5,3.0,3,1,5,1.0,5,1.0,3,5.0,4,5,5,5
15253,,Caucasian (Indian),26,0,0,1,1,IN,,,,,,5.0,4,3.0,4,4.0,4,4.0,4,4.0,2.0,3,2.0,2,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5,5.0,4,4.0,4,4.0,4,5,4,4,5.0,5,4.0,3,4.0,3,5.0,5,4,3,4.0,5,5.0,5,5.0,4,4,3,5
15254,,Caucasian (Indian),23,0,0,1,1,IN,,,,,,4.0,2,4.0,2,5.0,2,4.0,5,1.0,2.0,3,3.0,5,1.0,4.0,4.0,5.0,2.0,5.0,5.0,5,5.0,5,4.0,4,5.0,4,4,4,2,2.0,5,2.0,1,2.0,4,2.0,2,4,3,1.0,5,1.0,4,5.0,5,1,5,4
15255,,Caucasian (European),16,0,0,1,1,IT,,,,,,1.0,2,2.0,2,2.0,1,2.0,4,5.0,3.0,2,4.0,1,3.0,2.0,4.0,5.0,2.0,5.0,2.0,2,2.0,5,3.0,5,2.0,4,3,3,2,2.0,3,4.0,2,2.0,2,2.0,1,5,3,3.0,4,2.0,3,3.0,3,2,2,2
15256,,Caucasian (European),22,0,0,1,1,SE,,,,,,1.0,3,2.0,4,5.0,2,5.0,4,1.0,1.0,2,1.0,5,2.0,5.0,1.0,1.0,5.0,1.0,2.0,5,5.0,5,5.0,5,5.0,5,5,5,5,5.0,5,3.0,2,4.0,3,3.0,2,4,5,5.0,5,5.0,5,5.0,5,2,5,3
15257,,Caucasian (European),24,0,0,1,5,CH,,,,,,4.0,4,3.0,4,3.0,2,3.0,4,4.0,5.0,4,4.0,4,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4,5.0,4,4.0,4,4.0,4,4,3,3,4.0,4,2.0,2,2.0,3,2.0,3,4,5,4.0,5,4.0,5,5.0,5,1,5,5
15258,,Caucasian (European),28,0,0,1,1,ZA,,,,,,4.0,4,4.0,2,4.0,3,4.0,4,2.0,4.0,4,3.0,2,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5,4.0,5,5.0,4,4.0,4,4,5,4,2.0,4,4.0,2,3.0,4,4.0,2,4,4,4.0,4,4.0,4,4.0,5,4,5,4
15259,,Mixed Race,22,0,0,1,5,MY,,,,,,5.0,5,5.0,4,3.0,4,4.0,5,4.0,4.0,3,3.0,1,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4,2.0,4,4.0,2,4,3,4,4.0,5,4.0,4,4.0,1,5.0,3,4,3,4.0,4,4.0,5,4.0,4,2,4,5
15260,,Caucasian (European),52,1,1,1,1,US,,,,,,1.0,1,1.0,2,1.0,1,1.0,5,1.0,1.0,3,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3,1.0,5,1.0,2,1,3,5,4.0,5,3.0,5,1.0,5,2.0,5,5,4,1.0,5,1.0,3,5.0,1,2,4,3
15261,,Mixed Race,17,0,0,1,1,HK,,,,,,5.0,1,2.0,1,1.0,1,3.0,1,1.0,3.0,3,2.0,4,4.0,5.0,5.0,5.0,5.0,2.0,4.0,3,3.0,5,4.0,4,2.0,3,5,4,5,5.0,5,3.0,4,5.0,5,3.0,5,5,3,4.0,2,2.0,4,2.0,3,2,5,4
15262,,Caucasian (European),18,1,0,1,5,US,,,,,,3.0,4,2.0,3,4.0,4,2.0,2,4.0,2.0,3,2.0,4,2.0,4.0,5.0,4.0,5.0,5.0,1.0,4,4.0,5,5.0,5,5.0,5,5,5,5,5.0,4,5.0,2,5.0,5,3.0,5,4,2,2.0,3,3.0,4,5.0,4,1,4,4
15263,,Caucasian (European),29,0,0,1,1,AL,,,,,,5.0,5,3.0,5,5.0,5,5.0,5,3.0,4.0,5,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5.0,5,5.0,3,5.0,5,5,5,5,2.0,5,5.0,3,4.0,3,3.0,4,5,5,5.0,5,2.0,5,5.0,5,1,5,5
15264,,Mixed Race,21,0,0,1,1,AU,,,,,,4.0,1,2.0,3,3.0,2,2.0,3,1.0,1.0,3,1.0,2,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2,3.0,3,3.0,4,2.0,2,4,4,4,4.0,4,3.0,3,4.0,3,1.0,4,3,2,2.0,3,3.0,4,3.0,2,2,1,3
15265,,Caucasian (European),35,1,0,1,2,US,,,,,,5.0,5,5.0,4,5.0,5,3.0,5,4.0,4.0,4,2.0,5,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5,5.0,5,5.0,5,5.0,5,5,5,5,4.0,3,5.0,4,5.0,3,5.0,3,4,5,5.0,5,5.0,5,5.0,5,3,5,5
15266,,North East Asian,26,0,1,1,1,JP,,,,,,3.0,4,3.0,5,3.0,4,4.0,4,4.0,4.0,2,2.0,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4.0,5,3.0,3,4.0,4,5,4,4,3.0,4,4.0,4,3.0,3,5.0,4,4,3,4.0,4,5.0,3,4.0,3,3,5,3
15267,,Caucasian (European),60,1,0,1,5,US,,,,,,3.0,3,3.0,4,5.0,5,2.0,2,3.0,4.0,4,4.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5.0,4,4.0,5,5.0,4,4,4,4,2.0,5,5.0,3,2.0,4,5.0,3,5,5,5.0,5,5.0,4,5.0,5,3,4,4
15268,,Native American,58,1,1,1,1,US,,,,,,2.0,3,3.0,3,3.0,2,4.0,3,1.0,2.0,3,2.0,3,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2,3.0,4,3.0,5,2.0,3,5,2,4,3.0,4,4.0,3,2.0,5,4.0,4,4,5,5.0,5,4.0,5,5.0,5,5,5,5
15269,,Caucasian (Indian),21,0,1,1,1,IN,,,,,,1.0,4,3.0,1,4.0,2,2.0,3,3.0,2.0,2,5.0,1,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3,5.0,4,5.0,5,4.0,3,5,2,2,3.0,5,3.0,3,1.0,3,2.0,1,3,4,5.0,5,5.0,4,4.0,4,3,2,4
15270,,Caucasian (European),28,0,1,1,1,RO,,,,,,3.0,2,4.0,2,3.0,2,2.0,2,2.0,4.0,5,1.0,4,4.0,4.0,3.0,4.0,5.0,2.0,2.0,4,3.0,5,3.0,4,2.0,4,5,4,3,1.0,5,2.0,3,5.0,5,3.0,4,4,5,2.0,5,3.0,4,5.0,5,4,5,5
15271,,Caucasian (European),16,0,1,1,1,IT,,,,,,5.0,3,2.0,3,2.0,2,3.0,3,4.0,4.0,1,4.0,4,4.0,5.0,2.0,3.0,5.0,2.0,3.0,4,3.0,3,4.0,4,3.0,3,3,3,1,3.0,2,2.0,3,1.0,1,2.0,2,4,4,4.0,5,4.0,5,5.0,4,4,3,5
15272,,Mixed Race,37,1,0,0,1,ZA,,,,,,3.0,4,4.0,5,5.0,4,3.0,4,1.0,4.0,4,3.0,4,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4,5.0,4,5.0,5,5.0,5,4,5,3,5.0,4,5.0,3,5.0,5,5.0,4,4,5,3.0,3,4.0,4,5.0,5,5,5,4
15273,,Caucasian (European),38,0,0,1,2,SE,,,,,,2.0,1,2.0,1,4.0,1,1.0,2,1.0,2.0,2,2.0,1,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2,4.0,3,4.0,3,2.0,3,3,2,5,4.0,5,3.0,2,4.0,5,3.0,4,4,5,5.0,4,5.0,4,5.0,5,5,5,5
15274,,Caucasian (European),31,1,0,1,1,US,,,,,,3.0,2,1.0,2,4.0,1,2.0,1,1.0,3.0,3,2.0,3,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3,2.0,3,3.0,3,3.0,3,5,3,2,1.0,4,4.0,1,4.0,2,4.0,2,3,4,3.0,5,2.0,3,4.0,4,4,5,3
15275,,Mixed Race2,20,0,0,1,4,SA,,,,,,4.0,3,3.0,4,3.0,4,1.0,2,3.0,3.0,4,3.0,5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4.0,5,3.0,5,4.0,4,5,5,5,5.0,3,5.0,3,5.0,5,4.0,5,3,3,3.0,3,3.0,3,5.0,3,2,1,3
15276,,Caucasian (Indian),32,0,0,1,1,ES,,,,,,3.0,3,3.0,4,4.0,3,4.0,3,4.0,1.0,2,3.0,1,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4,5.0,4,3.0,4,3.0,3,4,4,1,2.0,1,4.0,1,1.0,2,4.0,2,2,4,5.0,5,5.0,4,5.0,4,3,5,5
15277,,Caucasian (European),27,0,0,1,2,NL,,,,,,5.0,4,4.0,4,4.0,3,2.0,5,4.0,5.0,5,4.0,4,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4,4.0,4,2.0,3,4.0,3,2,3,3,1.0,3,1.0,2,2.0,1,3.0,2,3,4,5.0,5,5.0,5,5.0,5,4,3,5
